latitude,longitude,address,name,details,borough,type
40.81007521465788,-73.94030383184443,,Courtney Callender Playground,"In Shade, Under Tree, Near Ballfield, In Playground",M,
40.810064611184,-73.95612049131351,,Morningside Park,In Playground,M,
40.809902453630094,-73.96692231859777,,Riverside Park,"Under Tree, Out in Open",M,
40.809847097264004,-73.91055443644689,,St. Mary's Park,Out in Open,X,
40.80977014392925,-73.95594351581452,,Morningside Park,"Near Ballfield, In Playground",M,
40.80955015970698,-73.85682431340882,,Harding Park,In Playground,X,
40.8094982986047,-73.9385515668926,,Moore Playground,"In Playground, Near Ballfield, Under Tree",M,
40.809472224756846,-73.93872427398537,,Moore Playground,"Near Ballfield, Just Outside Playground",M,
40.80943328932899,-73.91702700898063,,People's Park,"Out in Open, In Playground",X,
40.809331726770694,-73.91694590466109,,People's Park,"Out in Open, Near Ballfield",X,
40.809102918660805,-73.96617427899825,,Riverside Park,Out in Open,M,
40.80908409845164,-73.91124846675474,,St. Mary's Park,"Out in Open, Near Ballfield",X,
40.80826453341161,-73.96666578149252,,Riverside Park,"Under Tree, Out in Open",M,
40.80822602822269,-73.95671532508064,,Morningside Park,Near Ballfield,M,
40.80794734464025,-73.93458610654928,,Harlem River Park,"Under Tree, In Shade",M,
40.807779680419344,-73.92503785254716,,Lozada Playground,In Playground,X,
40.80773506695779,-73.92514584346887,,Lozada Playground,Out in Open,X,
40.8073332037323,-73.93456203107486,,Harlem River Park,"Near Ballfield, Under Tree",M,
40.80729513435421,-73.9349344784647,,Harlem River Park,"Under Tree, Near Ballfield",M,
40.807256438568764,-73.84930591428468,,Pugsley Creek Park,Just Outside Playground,X,
40.8068530475528,-73.93460394548093,,Harlem River Park,Near Ballfield,M,
40.80683415937563,-73.95782477359556,,Morningside Park,"In Playground, Near Ballfield",M,
40.806711484145275,-73.96963278782188,,Riverside Park,"Out in Open, Under Tree",M,
40.806566805784655,-73.93554836950369,,Alice Kornegay Triangle,"In Playground, In Shade",M,
40.806304050726744,-73.95825113636914,,Morningside Park,In Playground,M,
40.8059973192779,-73.88807157021346,,Barretto Point Park,Just Outside Playground,X,
40.805931437018366,-73.94373247579473,,Marcus Garvey Park,In Playground,M,
40.80584718690972,-73.8884205725232,,Barretto Point Park,In Shade,X,
40.80564459996445,-73.93398585066802,,Harlem River Park,"Under Tree, Near Ballfield",M,
40.80562802505406,-73.93268037495604,,Harlem River Park,Near Ballfield,M,
40.805275304174636,-73.94220192581601,,Marcus Garvey Park,"Under Tree, In Playground",M,
40.80516832583646,-73.92429419358174,,Pulaski Park,"Out in Open, In Playground",X,
40.805113892302685,-73.92413228034192,,Pulaski Park,Out in Open,X,
40.80477809407796,-73.97063653740511,,Riverside Park,Near Ballfield,M,
40.80458978454636,-73.97126196733218,,Riverside Park,"Under Tree, Near Ballfield",M,
40.80456385428982,-73.97025919719076,,Riverside Park,"Under Tree, Out in Open",M,
40.80449070415498,-73.94490717102173,,Marcus Garvey Park,Near Ballfield,M,
40.80441402108512,-73.93216995215553,,Crack Is Wack Playground,"Under Tree, Near Ballfield",M,
40.804408594806674,-73.9691489279804,,Riverside Park,Out in Open,M,
40.80431879485629,-73.94224578869449,,Marcus Garvey Park,Out in Open,M,
40.80426532711726,-73.91668623601305,,Millbrook Playground,"Out in Open, In Playground",X,
40.803589792197855,-73.94268732576816,,Marcus Garvey Park,"Under Tree, Just Outside Playground, Near Ballfield",M,
40.80349195485592,-73.9720333371546,,Riverside Park,"Under Tree, Near Ballfield",M,
40.803413905482,-73.94267931929032,,Marcus Garvey Park,"Under Tree, Just Outside Playground, Near Ballfield",M,
40.80335229349777,-73.94273578685265,,Marcus Garvey Park,"Under Tree, Just Outside Playground, Near Ballfield",M,
40.80303780506376,-73.97007384776145,,Riverside Park,"Under Tree, Out in Open",M,
40.803001839579174,-73.958779290552,,Morningside Park,"Near Ballfield, Just Outside Playground",M,
40.80298224772206,-73.95877004627857,,Morningside Park,"Near Ballfield, Just Outside Playground",M,
40.80252381503838,-73.93799149011622,,Dr. Ronald E. McNair Playground,In Playground,M,
40.8025113230147,-73.9418616029679,,Eugene McCabe Field,Near Ballfield,M,
40.802281524464554,-73.97242323634387,,Riverside Park,"Under Tree, Near Ballfield",M,
40.80216255486346,-73.97299680715486,,Riverside Park,"Near Ballfield, Under Tree",M,
40.80194448473846,-73.97084914677866,,Riverside Park,"In Playground, Under Tree",M,
40.80177439426634,-73.97185761196731,,Riverside Park,"Under Tree, Out in Open",M,
40.801662336280906,-73.93276430600275,,Wagner Houses Pool,"Under Tree, In Playground, Near Ballfield",M,
40.801662336280906,-73.93276430600275,,Wagner Houses Pool,"Under Tree, In Playground, Near Ballfield",M,
40.801224143518894,-73.96387263344599,,Booker T. Washington Playground,Near Ballfield,M,
40.80113100530473,-73.97374889687993,,Riverside Park,Near Ballfield,M,
40.800948812176614,-73.96328222895714,,Booker T. Washington Playground,Near Ballfield,M,
40.8005696752782,-73.97364094629872,,Riverside Park,Near Ballfield,M,
40.80029860520761,-73.95029426529608,,Martin Luther King Jr. Playground,"In Playground, Near Ballfield",M,
40.800065753793604,-73.92298915305912,,Randall's Island Park,Out in Open,M,
40.79989729592403,-73.95071798059855,,Martin Luther King Jr. Playground,"Near Ballfield, In Playground",M,
40.799818550472295,-73.9574322227746,,Central Park,In Playground,M,
40.799804047313486,-73.93427319898126,,Wagner Playground,Near Ballfield,M,
40.79974556890688,-73.93446937257934,,Wagner Playground,Near Ballfield,M,
40.799227799562765,-73.96637795303405,,Bloomingdale Playground,"In Playground, Under Tree, Near Ballfield",M,
40.79876195021774,-73.95863870854151,,Central Park,Out in Open,M,
40.797993343268566,-73.95246860488182,,Central Park,Out in Open,M,
40.79764398592773,-73.97674849535774,,Riverside Park,Out in Open,M,
40.79744028208116,-73.9515440701474,,Central Park,In Playground,M,
40.79743384530953,-73.95154407009296,,Central Park,In Playground,M,
40.797416154774766,-73.93545261942468,,P.S. 155 Playground,"Under Tree, Near Ballfield, In Playground",M,
40.79736763840438,-73.96770918214574,,Frederick Douglass Playground,"Under Tree, Near Ballfield, Just Outside Playground",M,
40.79730041325291,-73.95910028822347,,Central Park,Out in Open,M,
40.79728187330263,-73.95893688489377,,Central Park,"Out in Open, Under Tree",M,
40.797258312705345,-73.94229465994451,,James Weldon Johnson Playground,"Under Tree, In Playground, Near Ballfield",M,
40.797173306314114,-73.9751339863347,,Riverside Park,Under Tree,M,
40.79715590817333,-73.96763761945277,,Frederick Douglass Playground,"Under Tree, Near Ballfield, Just Outside Playground",M,
40.79708318864024,-73.91687013644776,,Randall's Island Park,"Near Ballfield, Out in Open",M,
40.79707362891633,-73.9512316011198,,Central Park,"Under Tree, In Shade, Just Outside Playground",M,
40.79701694826957,-73.94161537042868,,James Weldon Johnson Playground,"Near Ballfield, Just Outside Playground",M,
40.79701195383356,-73.94160240562599,,James Weldon Johnson Playground,"Near Ballfield, Just Outside Playground",M,
40.796993330405165,-73.9677348351984,,Frederick Douglass Playground,"In Shade, In Playground, Near Ballfield",M,
40.79697613631986,-73.94189794111522,,James Weldon Johnson Playground,"Under Tree, Near Ballfield, In Playground",M,
40.79687981684285,-73.97453801961827,,Riverside Park,Under Tree,M,
40.7968383852681,-73.95437253975311,,Central Park,Out in Open,M,
40.79682749793056,-73.94991467190484,,Central Park,"Under Tree, In Shade",M,
40.79682564629575,-73.94990590594197,,Central Park,"Under Tree, In Shade",M,
40.79660140954858,-73.95404787149685,,Central Park,Out in Open,M,
40.79648707500236,-73.95498148124406,,Central Park,Out in Open,M,
40.796460500621066,-73.82477507445515,,Francis Lewis Park,"Under Tree, In Playground",Q,
40.79640079758411,-73.82462600119527,,Francis Lewis Park,In Playground,Q,
40.79627919391827,-73.91590629574951,,Randall's Island Park,Near Ballfield,M,
40.79627751116807,-73.82450789456021,,Francis Lewis Park,In Playground,Q,
40.79626529261887,-73.82558017125479,,Francis Lewis Park,Under Tree,Q,
40.79623064132039,-73.82562659397323,,Francis Lewis Park,Under Tree,Q,
40.79622982340912,-73.97508957812721,,Riverside Park,Under Tree,M,
40.79589653081395,-73.82520201402417,,Francis Lewis Park,Under Tree,Q,
40.79587760546497,-73.95026771811152,,Central Park,In Playground,M,
40.79583424554979,-73.96112178136023,,Central Park,Out in Open,M,
40.795585942010305,-73.91776206778891,,Randall's Island Park,"Out in Open, Near Ballfield",M,
40.79548622390551,-73.91443747619401,,Randall's Island Park,Near Ballfield,M,
40.795454806265916,-73.9188874524465,,Randall's Island Park,Out in Open,M,
40.795292788229695,-73.96885230844794,,Happy Warrior Playground,"Under Tree, Near Ballfield, In Playground",M,
40.794847254317666,-73.91484509600676,,Randall's Island Park,"Out in Open, Near Ballfield",M,
40.794721294494444,-73.91628135578715,,Randall's Island Park,"Out in Open, Near Ballfield",M,
40.794479169846326,-73.9513189955382,,Central Park,Out in Open,M,
40.794434388862456,-73.91888458888648,,Randall's Island Park,"Near Ballfield, Out in Open",M,
40.79442060454564,-73.91887256477433,,Randall's Island Park,"Out in Open, Near Ballfield",M,
40.79423676583527,-73.95259535821012,,Central Park,Out in Open,M,
40.79414327838057,-73.77809768598071,,Fort Totten Park,In Playground,Q,
40.79395993245923,-73.93648087648654,,Thomas Jefferson Park,"Near Ballfield, Under Tree",M,
40.793955305129515,-73.92116422371254,,Randall's Island Park,Near Ballfield,M,
40.79369497449557,-73.93514491493612,,Thomas Jefferson Park,"In Playground, Near Ballfield",M,
40.793687828518244,-73.96236268568502,,Central Park,In Playground,M,
40.79360001650474,-73.97764810634683,,Riverside Park,Just Outside Playground,M,
40.7935941544511,-73.91740483754337,,Randall's Island Park,"Out in Open, Near Ballfield",M,
40.79355657326216,-73.93481016715693,,Thomas Jefferson Park,"Under Tree, Near Ballfield, In Playground",M,
40.79355410736853,-73.9530925518075,,Central Park,"Under Tree, In Shade",M,
40.79354429108187,-73.93603443005114,,Thomas Jefferson Park,Just Outside Playground,M,
40.793514362596476,-73.85151666649465,,Macneil Park,"Under Tree, In Playground",Q,
40.79346217276748,-73.85122796612349,,Macneil Park,In Playground,Q,
40.7934613247064,-73.92399684329807,,Randall's Island Park,Near Ballfield,M,
40.79344262582424,-73.96063965079344,,Central Park,"Near Ballfield, Under Tree, In Shade",M,
40.793221853349586,-73.93709618310483,,Thomas Jefferson Park,"Under Tree, Near Ballfield",M,
40.793187824755925,-73.92427327252422,,Randall's Island Park,Out in Open,M,
40.79307680579715,-73.95843141177176,,Central Park,"Near Ballfield, Out in Open",M,
40.79302091624471,-73.95740049230612,,Central Park,"Near Ballfield, Out in Open",M,
40.79301288606251,-73.95544163235903,,Central Park,"Out in Open, Near Ballfield",M,
40.792974466372705,-73.95413351369928,,Central Park,"Under Tree, Out in Open",M,
40.79297086976333,-73.94320457147904,,Poor Richard's Playground,"Under Tree, In Playground, Near Ballfield",M,
40.79294922446391,-73.91875087428792,,Randall's Island Park,Out in Open,M,
40.792732583740595,-73.91592932001524,,Randall's Island Park,"Out in Open, Near Ballfield",M,
40.79267590483384,-73.94254196745216,,Poor Richard's Playground,"Under Tree, Near Ballfield, Just Outside Playground",M,
40.79259701030835,-73.93516843177392,,Thomas Jefferson Park,Near Ballfield,M,
40.792466939279294,-73.93566494864172,,Thomas Jefferson Park,"Near Ballfield, Under Tree",M,
40.79242485897413,-73.9493962169451,,Mae Grant Playground,"Under Tree, Near Ballfield, In Playground",M,
40.792325228512944,-73.93612168364305,,Thomas Jefferson Park,"Under Tree, Near Ballfield",M,
40.79218815839475,-73.80879008824664,,Whitestone Playground,"Under Tree, In Shade, Near Ballfield",Q,
40.792127836201644,-73.96136420109515,,Central Park,"Under Tree, In Shade, Near Ballfield",M,
40.79201082624737,-73.95984196142675,,Central Park,"Near Ballfield, Under Tree, In Shade",M,
40.79188928306527,-73.85121336579608,,Macneil Park,Near Ballfield,Q,
40.79188779535003,-73.80842593808578,,Whitestone Playground,"In Playground, Out in Open",Q,
40.791823075624855,-73.9456682225166,,White Park,"In Playground, Near Ballfield",M,
40.79172507475271,-73.9641393573856,,Central Park,"In Playground, Out in Open",M,
40.79166437667552,-73.91588264948325,,Randall's Island Park,"Out in Open, Near Ballfield",M,
40.79164379641056,-73.95554318236628,,Central Park,"Near Ballfield, Under Tree, In Shade",M,
40.79162319658727,-73.95824476192661,,Central Park,"Under Tree, In Shade, Near Ballfield",M,
40.791608776151946,-73.95552037260236,,Central Park,Out in Open,M,
40.791563817459426,-73.97944009542248,,Riverside Park,"Out in Open, Under Tree",M,
40.79151916176889,-73.94587805040527,,White Park,"In Playground, Near Ballfield",M,
40.79120250548445,-73.92978776130407,,Wards Island Park,Out in Open,M,
40.791135426860606,-73.95952166177251,,Central Park,"Under Tree, Out in Open",M,
40.791040697129155,-73.96437172972871,,Central Park,"Under Tree, Out in Open",M,
40.79099634707086,-73.95926554135279,,Central Park,"In Playground, Out in Open",M,
40.79075829691986,-73.95946440193607,,Central Park,Out in Open,M,
40.79061503918457,-73.95454076721093,,Central Park,"Just Outside Playground, Out in Open",M,
40.79058882454538,-73.95429444063595,,Central Park,"In Playground, Under Tree",M,
40.79051762260337,-73.78196738491047,,Little Bay Park,Out in Open,Q,
40.79026902673702,-73.95786912244233,,Central Park,"Near Ballfield, Under Tree, In Shade",M,
40.78993544378791,-73.98093044648789,,Riverside Park,"Under Tree, Out in Open",M,
40.789702967819835,-73.9687192899927,,Sol Bloom Playground,"Under Tree, In Shade, Near Ballfield, In Playground",M,
40.78967090928818,-73.96567923056917,,Central Park,In Playground,M,
40.78962275583763,-73.79030535838129,,Little Bay Park,Out in Open,Q,
40.78941919949732,-73.96395060153291,,Central Park,Out in Open,M,
40.789416324167966,-73.96585182690701,,Central Park,Out in Open,M,
40.78940889523536,-73.96893357352158,,Sol Bloom Playground,"Near Ballfield, In Playground",M,
40.78940347112109,-73.96583595947189,,Central Park,Out in Open,M,
40.7893360695735,-73.94394084123219,,Blake Hobbs Playground,"In Shade, In Playground",M,
40.78923592637877,-73.93785556904041,,East River Playground,Near Ballfield,M,
40.788813677129546,-73.96188108138335,,Central Park,"Under Tree, Out in Open",M,
40.788779675831215,-73.97189095458897,,Playground Eighty Nine LXXXIX,"Under Tree, In Playground",M,
40.78875922730629,-73.96180450138817,,Central Park,"Under Tree, Out in Open",M,
40.78856172167257,-73.79138861512521,,Little Bay Park,Near Ballfield,Q,
40.7884223469948,-73.96626192514252,,Central Park,In Playground,M,
40.78841398900649,-73.98318445702044,,Riverside Park,Out in Open,M,
40.78806517630602,-73.93341229981776,,Wards Island Park,Out in Open,M,
40.78789172162484,-73.79278861514314,,Cross Island Parkway,Out in Open,Q,
40.78788968321793,-73.79282486515473,,Little Bay Park,Out in Open,Q,
40.78764087657333,-73.95651213594542,,Central Park,"In Playground, Out in Open",M,
40.78744082797004,-73.98196589475974,,Riverside Park,"Out in Open, Just Outside Playground",M,
40.78739861826098,-73.94683311047511,,Cherry Tree Park,"Near Ballfield, Just Outside Playground",M,
40.78724582307755,-73.92769779896418,,Wards Island Park,Near Ballfield,M,
40.78719673781637,-73.98194059502602,,Riverside Park,"In Playground, Under Tree",M,
40.787169020114945,-73.94727004007916,,Cherry Tree Park,"Near Ballfield, In Playground",M,
40.78601956881132,-73.93154024482182,,Wards Island Park,Near Ballfield,M,
40.78592959335208,-73.84590260872831,,College Point Park,Under Tree,Q,
40.78555019388712,-73.84652906806919,,College Point Park,Under Tree,Q,
40.7854533242543,-73.95093283125313,,Samuel Seabury Playground,Out in Open,M,
40.78529847708124,-73.93490670006025,,Wards Island Park,Near Ballfield,M,
40.7852037723653,-73.95058194141633,,Samuel Seabury Playground,Near Ballfield,M,
40.78495698888781,-73.96671644096031,,Central Park,"Under Tree, Out in Open",M,
40.78476722030014,-73.9353954973017,,Wards Island Park,"Under Tree, Out in Open",M,
40.78474007435721,-73.96726043666096,,Central Park,"In Shade, Under Tree",M,
40.78473441504241,-73.96726162061226,,Central Park,"Under Tree, Out in Open",M,
40.784689604464475,-73.96837477532465,,Central Park,In Playground,M,
40.78449107457461,-73.95889976349895,,Central Park,Out in Open,M,
40.78449051323328,-73.82375812542291,,Harvey Park,Under Tree,Q,
40.784388902176964,-73.94629849473857,,Marx Brothers Playground,Near Ballfield,M,
40.78432795172198,-73.95870407929567,,Central Park,Out in Open,M,
40.78431795116971,-73.95871026971214,,Central Park,Out in Open,M,
40.784111207946815,-73.95918103645948,,Central Park,Out in Open,M,
40.78410008106512,-73.96817436878106,,Central Park,"Just Outside Playground, Under Tree, In Shade",M,
40.784007281298216,-73.96952212470076,,Central Park,In Playground,M,
40.78395822338632,-73.92910050456388,,Wards Island Park,Near Ballfield,M,
40.78388154702856,-73.92583619253787,,Wards Island Park,In Playground,M,
40.78382800859193,-73.98635207379607,,Riverside Park,"Just Outside Playground, Near Ballfield, Out in Open",M,
40.78379208245069,-73.79645974449181,,Willets Point Playground,"Under Tree, Just Outside Playground",Q,
40.78377355274984,-73.79665152372691,,Willets Point Playground,"Under Tree, In Playground",Q,
40.78375137343263,-73.82278423594565,,Harvey Park,Near Ballfield,Q,
40.78347493602,-73.98482277641094,,Riverside Park,In Playground,M,
40.78340932136799,-73.98479840907665,,Riverside Park,In Playground,M,
40.783354618155805,-73.96982876860937,,Central Park,"Under Tree, In Shade, Out in Open",M,
40.7832649277506,-73.94439434740653,,Stanley Isaacs Playground,Out in Open,M,
40.783153008846746,-73.98679232377607,,Riverside Park,"Out in Open, Just Outside Playground",M,
40.7831416534909,-73.82373136514626,,Harvey Park,Near Ballfield,Q,
40.78304172292213,-73.80685861088583,,Clintonville Playground,Under Tree,Q,
40.78301747850972,-73.80754588244689,,Clintonville Playground,"Under Tree, In Playground",Q,
40.78299762695318,-73.9307253516576,,Wards Island Park,Out in Open,M,
40.782924613056984,-73.82354822585661,,Harvey Park,Just Outside Playground,Q,
40.782870467499954,-73.94465817668626,,Stanley Isaacs Playground,Under Tree,M,
40.78279288380388,-73.8237465260574,,Harvey Park,In Playground,Q,
40.78255067637951,-73.96679287004228,,Central Park,Out in Open,M,
40.782508637167005,-73.96451993200124,,Central Park,"In Playground, Under Tree",M,
40.782302251878555,-73.77727164093842,,Bay Terrace Playground,In Playground,Q,
40.78223535552133,-73.97459236798586,,Theodore Roosevelt Park,"In Shade, Under Tree",M,
40.78222161998752,-73.97118853289905,,Central Park,In Playground,M,
40.78221690858628,-73.9682384690798,,Central Park,"Under Tree, In Shade",M,
40.78220256397224,-73.82380410507456,,Harvey Park,Just Outside Playground,Q,
40.78219239227405,-73.96254659017005,,Central Park,Out in Open,M,
40.78218929893341,-73.96254068866249,,Central Park,Out in Open,M,
40.78213504282937,-73.97385382806321,,Theodore Roosevelt Park,Under Tree,M,
40.78195111179017,-73.97120222630255,,Central Park,Just Outside Playground,M,
40.78194505023264,-73.97851509690874,,Tecumseh Playground,"Under Tree, Just Outside Playground, Near Ballfield",M,
40.781915328612705,-73.96408556099723,,Central Park,"Under Tree, In Shade",M,
40.78180593957215,-73.97875660844764,,Tecumseh Playground,"Under Tree, In Playground, Near Ballfield",M,
40.78180583329177,-73.98750385176048,,Riverside Park,"Out in Open, Near Ballfield, Under Tree",M,
40.78153702145111,-73.92636638548342,,Wards Island Park,Out in Open,M,
40.78149737728099,-73.91887945502454,,Astoria Park,Out in Open,Q,
40.78147982416752,-73.84470512856765,,Poppenhusen Playground,In Playground,Q,
40.78142770475966,-73.96120645822333,,Central Park,Out in Open,M,
40.781282498114955,-73.9635687301592,,Central Park,Out in Open,M,
40.781272906662736,-73.96356237970024,,Central Park,Out in Open,M,
40.78126997403912,-73.96802288598582,,Central Park,"Under Tree, In Shade, Near Ballfield",M,
40.781160874162865,-73.84441547889107,,Poppenhusen Playground,"Out in Open, Just Outside Playground",Q,
40.781146579492884,-73.98592555628714,,Riverside Park,Out in Open,M,
40.78098256649566,-73.95012889166465,,Ruppert Park,In Playground,M,
40.78087299592013,-73.96159998227795,,Central Park,In Playground,M,
40.78084292860075,-73.94978316508032,,Ruppert Park,Out in Open,M,
40.78067031941679,-73.9886162524581,,Riverside Park South,Out in Open,M,
40.78055635512876,-73.96888152180203,,Central Park,"Under Tree, Out in Open",M,
40.78043708895184,-73.96500135061895,,Central Park,"Under Tree, In Shade",M,
40.780270317271665,-73.91959306528246,,Astoria Park,"Out in Open, Under Tree, In Shade",Q,
40.78024553700212,-73.9220833739578,,Astoria Park,"Out in Open, Under Tree",Q,
40.779819939885506,-73.98836849279384,,Riverside Park South,Out in Open,M,
40.77978363027518,-73.98851645287897,,Riverside Park South,Out in Open,M,
40.77969752886555,-73.97125123899006,,Central Park,"Under Tree, Out in Open",M,
40.779556567904926,-73.92091195466757,,Astoria Park,Out in Open,Q,
40.77955211730819,-73.92255020373142,,Astoria Park,In Playground,Q,
40.77942692954387,-73.96870625908174,,Central Park,"Under Tree, In Shade",M,
40.779409128325426,-73.94441593021175,,Asphalt Green,Under Tree,M,
40.77817557314609,-73.79819012360673,,Playground Twenty One,In Playground,Q,
40.778044462932854,-73.97287955185065,,Central Park,"Out in Open, Under Tree",M,
40.77804380305982,-73.9224811578288,,Astoria Park,"Under Tree, Out in Open",Q,
40.7779324748894,-73.83878821141921,,College Point Fields,"Under Tree, Out in Open",Q,
40.77782906036353,-73.90241776582482,,Woodtree Playground,Near Ballfield,Q,
40.77769731469803,-73.98906487850138,,Riverside Park South,"Under Tree, In Playground",M,
40.77767917833305,-73.98414380698573,,Matthew P. Sapolin Playground,"Under Tree, Near Ballfield, In Playground",M,
40.777631842432946,-73.96397169908562,,Central Park,In Playground,M,
40.77750888117137,-73.90246456334198,,Woodtree Playground,In Shade,Q,
40.777457844967664,-73.83730141184537,,College Point Fields,"Near Ballfield, Out in Open",Q,
40.77734370139404,-73.9021675592106,,Woodtree Playground,In Playground,Q,
40.77729441741716,-73.9639327877995,,Central Park,"Under Tree, In Shade",M,
40.77728948972205,-73.96392369163094,,Central Park,Just Outside Playground,M,
40.77727305748444,-73.93450701532001,,Whitey Ford Field,Near Ballfield,Q,
40.77723144467796,-73.83810694088092,,College Point Fields,"Out in Open, Near Ballfield",Q,
40.77723072851688,-73.93511677815258,,Whitey Ford Field,Near Ballfield,Q,
40.77722615062319,-73.9838498951259,,Matthew P. Sapolin Playground,"Near Ballfield, In Playground",M,
40.777223018268295,-73.92677511264144,,Astoria Park,"Out in Open, Near Ballfield",Q,
40.777189534731285,-73.9349325993517,,Whitey Ford Field,Near Ballfield,Q,
40.77695798776511,-73.92522846327041,,Astoria Park,"Near Ballfield, Under Tree, Out in Open",Q,
40.77645076664795,-73.94330046125377,,Carl Schurz Park,Out in Open,M,
40.77616525281753,-73.81716384870273,,Flushing Fields,"In Playground, Under Tree, Out in Open",Q,
40.77616189874956,-73.97548830367985,,Central Park,"Under Tree, Out in Open, In Shade",M,
40.776088874724174,-73.81681004807693,,Flushing Fields,"Under Tree, Near Ballfield",Q,
40.77605172876617,-73.92488338310136,,Astoria Park,In Playground,Q,
40.77597765608585,-73.92589302473411,,Astoria Park,Under Tree,Q,
40.77592535414561,-73.96517831742307,,Central Park,In Playground,M,
40.77589414594156,-73.94362861208575,,Carl Schurz Park,Out in Open,M,
40.77572139925841,-73.96536638923999,,Central Park,In Playground,M,
40.775721340790014,-73.94301797781716,,Carl Schurz Park,Under Tree,M,
40.77561559838393,-73.92471407420025,,Astoria Park,In Playground,Q,
40.77560408976607,-73.96547704079563,,Central Park,"Under Tree, In Shade",M,
40.77532812858488,-73.92453167438173,,Astoria Park,In Playground,Q,
40.775223389180425,-73.81699036586781,,Flushing Fields,"Out in Open, Near Ballfield",Q,
40.77510228877486,-73.92420108386099,,Astoria Park,In Playground,Q,
40.77497188877699,-73.81704463194201,,Flushing Fields,"Near Ballfield, Out in Open",Q,
40.77489174135478,-73.99227638209375,,Riverside Park South,Out in Open,M,
40.77469555818689,-73.92322389373429,,Triborough Bridge Playground B,In Playground,Q,
40.77457238049464,-73.9753928780882,,Central Park,"In Shade, Out in Open",M,
40.774483330205186,-73.96642107026518,,Central Park,"Under Tree, In Shade",M,
40.77437195733978,-73.94486762369789,,Carl Schurz Park,Under Tree,M,
40.77427514457948,-73.81730890854168,,Flushing Fields,Near Ballfield,Q,
40.77424875333919,-73.76972776017713,,John Golden Park,Near Ballfield,Q,
40.77423172341098,-73.76975862302353,,John Golden Park,Near Ballfield,Q,
40.774097113819096,-73.9444885031784,,Carl Schurz Park,In Playground,M,
40.774057697059305,-73.81940310114346,,Hart Playground,In Playground,Q,
40.77403473243692,-73.94389922066091,,Carl Schurz Park,Out in Open,M,
40.773914657668485,-73.987003740891,,Samuel N. Bennerson 2nd Playground,"Under Tree, Near Ballfield, In Playground",M,
40.77380009005511,-73.96675705083153,,Central Park,"Under Tree, In Shade",M,
40.77379257105814,-73.99318284164598,,Riverside Park South,"Under Tree, In Shade",M,
40.77375991073293,-73.97615035782697,,Central Park,"Under Tree, In Shade",M,
40.77371356550851,-73.94527586867196,,Carl Schurz Park,In Playground,M,
40.77364401900477,-73.9867294766024,,Samuel N. Bennerson 2nd Playground,"Under Tree, Near Ballfield, In Playground",M,
40.77362700072992,-73.96785816038859,,Central Park,"Under Tree, In Shade",M,
40.77335058554996,-73.9447892769945,,Carl Schurz Park,Under Tree,M,
40.773337587772026,-73.97749019868354,,Central Park,In Playground,M,
40.77330172342173,-73.76971862345277,,John Golden Park,Near Ballfield,Q,
40.77325238318572,-73.97712036755014,,Central Park,In Playground,M,
40.773193587115706,-73.78610053775581,,Bayside Fields,Near Ballfield,Q,
40.77307063027898,-73.97412035759353,,Central Park,"Under Tree, In Shade, Out in Open",M,
40.773011689115634,-73.7670057732436,,Crocheron Park,In Shade,Q,
40.77293320292353,-73.78494173039006,,Bayside Fields,Near Ballfield,Q,
40.772787578219734,-73.89774190306629,,Paul Raimonda Playground,In Playground,Q,
40.77267817060612,-73.97443200732587,,Central Park,"Near Ballfield, Out in Open",M,
40.77258345826583,-73.9677196444497,,Central Park,Out in Open,M,
40.772566214386714,-73.76781915727652,,Crocheron Park,Near Ballfield,Q,
40.77255741818319,-73.89745984282882,,Paul Raimonda Playground,In Playground,Q,
40.77251172318,-73.76521862550268,,Cross Island Parkway,Out in Open,Q,
40.77236306223453,-73.96783983496881,,Central Park,Just Outside Playground,M,
40.77235473420159,-73.9678488684526,,Central Park,Just Outside Playground,M,
40.772137433957894,-73.93217781321815,,Two Coves Community Garden,Out in Open,Q,
40.772086640052734,-73.96771371285341,,Central Park,"Under Tree, In Playground",M,
40.77200489580355,-73.81691040874576,,Flushing Fields,"Under Tree, In Shade",Q,
40.77197519088216,-73.76924299421088,,Crocheron Park,Out in Open,Q,
40.771902601413196,-73.97698572667552,,Central Park,"Under Tree, Out in Open",M,
40.77187087075373,-73.9696460301105,,Central Park,"In Shade, Under Tree",M,
40.77182740833203,-73.93463272246585,,Hallets Cove Playground,In Playground,Q,
40.77181245060542,-73.9770010567385,,Central Park,"Under Tree, In Shade, Out in Open",M,
40.77181074866409,-73.916826916154,,Hoyt Playground,"Out in Open, Under Tree, In Shade",Q,
40.771423678432384,-73.90740043014574,,Ditmars Park,In Playground,Q,
40.77134565362955,-73.98861622128773,,Gertrude Ederle Recreation Center,"In Playground, Near Ballfield",M,
40.77134056883013,-73.91744054653259,,Hoyt Playground,"In Playground, Near Ballfield",Q,
40.77129606463569,-73.90757561394236,,Ditmars Park,In Playground,Q,
40.77109072181966,-73.73820784106057,,Admiral Park,In Playground,Q,
40.7710704911161,-73.96884051646803,,Central Park,"In Shade, Out in Open, Under Tree",M,
40.77098172368239,-73.77154862306001,,Crocheron Park,In Playground,Q,
40.770977006862765,-73.77935109405628,,Kennedy Playground,In Playground,Q,
40.77087862561513,-73.73761333788876,,Admiral Park,In Playground,Q,
